index,chembl_id,smiles,ic50,mw
1080,CHEMBL5199756,COc1cc(/C=C/C(=O)O[C@H]2C[C@H]3O[C@H](OC(=O)Nc4ccccc4)C[C@H]3O2)ccc1O,29160,441.44
1081,CHEMBL5083855,Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1ccnc2ccccc12,212,385.39
1082,CHEMBL4285818,O=C(Cc1c[nH]c2ccc(Br)cc12)NCCC1CCN(Cc2ccccc2)CC1,0.68,454.41
1083,CHEMBL4293015,Cn1cc(CC(=O)NCCC2CCN(Cc3ccccc3)CC2)c2ccccc21,0.25,389.54
1084,CHEMBL4556651,C=CCNC(=S)NNc1c2c(nc3ccccc13)CCCC2,722,312.44
1085,CHEMBL5193255,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc(OC)c(OC)c3)cn2)cc1,8300,479.53
1086,CHEMBL5198012,Cc1cccc2sc(NC(=O)CCN3CCN(Cc4cccc5ccccc45)CC3)nc12,32910,444.6
1087,CHEMBL5083469,Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1cccc2ccccc12,22,384.4
1088,CHEMBL5205151,O=C(CCCCC1CCSS1)O[C@H]1C[C@H]2O[C@H](OC(=O)NCc3ccccc3)C[C@H]2O1,150,467.61
1089,CHEMBL4777412,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCc3ccccc3C2)cc1,3700,364.45
1090,CHEMBL5176633,C=C1c2[nH]c3ccc(OC)cc3c2C2[C@@H](CC)C1CCN2C,24000,296.41
1091,CHEMBL459209,COC(=O)[C@]12COCC[C@@H]3[C@H](c4c1[nH]c1ccccc41)N(C)CC[C@@H]32,28510,340.42
1092,CHEMBL4741070,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)OC,16200,396.44
1093,CHEMBL1242981,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCOC2O3)cc1,27,353.42
1094,CHEMBL5090352,CO[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC(=O)c1ccc([N+](=O)[O-])cc1Cl,16960,484.89
1095,CHEMBL5183248,Cc1cccc2sc(NC(=O)CCN3CCN(C(C)C)CC3)nc12,14410,346.5
1096,CHEMBL5207817,Cc1cccc2sc(NC(=O)CCN3CCN(CC4CCCO4)CC3)nc12,12830,388.54
1097,CHEMBL5176580,CC(=O)c1ccc(N2CCN(CCC(=O)Nc3nc4c(C)cccc4s3)CC2)cc1,3040,422.55
1098,CHEMBL5203291,CC1=C(NC2CCN(Cc3ccccc3)CC2)C(=O)c2ccccc2C1=O,95.7,360.46
1099,CHEMBL4636736,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccc2ccccc2c1,14000,485.54
1100,CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,1560,337.42
